body,label
"Subject: Unusual Login Attempt Detected: Googgle

Dear Valued Customer,

Your account password is set to expire in 24 hours. To maintain access, please update your credentials here: http://payment-notification-center.com/details/nmdn6e49

Best,
Googgle Support",1
"Subject: Urgent Security Alert: Microsofft

Dear Valued Customer,

Important security update for your Microsofft account. Please review and confirm your settings: http://service-provider-confirm.org/signin/mm0n3a02 Act fast, this offer is limited!

Customer Support
Microsofft Support

Ref: 6otmwglz2jhz",1
"Subject: Weekly Newsletter:

Team,

I hope this email finds you well. I wanted to share an interesting article I found on industry trends: https://official-company-website.com/orders/3z314v

Thanks,
MarketMind Team

PS: p80 19jj vqoh3m xqz mnsxe2 qbifemo",0
"Subject: Welcome to ConnectSphere!

Hello Drew,

I hope this email finds you well. I wanted to share an interesting article I found on industry trends: https://status.ourservice.com/maintenance/b6jbvd

Thanks,
Drew

PS: s1ek1 rzvd ck6lwj 9sybv dxy3o upph3om 550 wwqkmz 8b92 jc6 59ezokfx",0
"Subject: Following Up On Our Conversation

Team,

Following up on our discussion about Alpha Launch, I've attached the revised proposal for your review. Let me know your thoughts.

All the best,
Jamie",0
"Subject: Scheduled Maintenance Notification

Hello Drew,

Welcome to the ConnectSphere family! We're thrilled to have you. Here are some resources to get you started: https://secure.bankname.com/statements/esj724

Regards,
Drew",0
"Subject: Welcome to InnovateHub!

Hello Jordan,

Just a friendly reminder about our meeting scheduled for May 16, 2025 at 12:00 PM regarding Q3 Planning. Please find the agenda attached.

Thanks,
ConnectSphere Team

Attachment: summary.pdf",0
"Subject: Weekly Newsletter:

Hi everyone,

Thanks for your recent order #59072! We're preparing it for shipment and will notify you once it's on its way. You can track your order here: https://company-intranet.com/updates/113mcw

Regards,
DataStream Team",0
"Subject: Weekly Newsletter:

Hi everyone,

I hope this email finds you well. I wanted to share an interesting article I found on competitive analysis: https://internal-meeting-tool.com/join/2vlrso

Sincerely,
Riley",0
"Subject: Project Update:

Dear Jamie,

This week's newsletter is packed with exciting updates, including enhanced security features and upcoming webinars. Read more here: https://legit-service-provider.com/welcome/e9xhy4

Thanks,
CloudCorp Team

PS: 9j4p6v2 r2l8g 4hcyx8 lrwv jae6wb6 04bg vuw9a",0
"Subject: Meeting Reminder:

Hi Jamie,

Your monthly e-statement for account ending in 4291 is now available. Please log in to your secure portal to view it: https://official-company-website.com/orders/atnwht

All the best,
Jamie",0
"Subject: Urgent Security Alert: Googgle

Dear User,

Important security update for your Googgle account. Please review and confirm your settings: http://webmail-upgrade-portal.com/expand/4jrmn05z

Regards,
Googgle Support",1
"Subject: Thank You for Your Purchase!

Team,

Your monthly e-statement for account ending in 7319 is now available. Please log in to your secure portal to view it: https://company-intranet.com/updates/zpvzt2

All the best,
DataStream Team",0
"Subject: Meeting Reminder:

Team,

Just a friendly reminder about our meeting scheduled for May 14, 2025 at 6:45 PM regarding Product Feedback. Please find the agenda attached.

All the best,
Chris",0
"Subject: Thank You for Your Purchase!

Hi Casey,

Following up on our discussion about Alpha Launch, I've attached the revised proposal for your review. Let me know your thoughts.

All the best,
Casey",0
"Subject: Scheduled Maintenance Notification

Hello Riley,

Thanks for your recent order #34449! We're preparing it for shipment and will notify you once it's on its way. You can track your order here: https://status.ourservice.com/maintenance/phm24q

Thanks,
Riley",0
"Subject: Password Expiration Notice: Googgle

Hello,

Your mailbox is almost full. To avoid losing incoming emails, please upgrade your storage via this link: http://payment-notification-center.com/details/imookn5e Act fast, this offer is limited!

Regards,
Googgle Support",1
"Subject: Following Up On Our Conversation

Hello Chris,

Welcome to the ConnectSphere family! We're thrilled to have you. Here are some resources to get you started: https://support.mycompany.com/tickets/yfwf0i

Sincerely,
ConnectSphere Team",0
"Subject: Scheduled Maintenance Notification

Dear Taylor,

Following up on our discussion about Beta Test Program, I've attached the revised proposal for your review. Let me know your thoughts.

All the best,
Taylor

Attachment: image_screenshot.png",0
"Subject: Confirm Your Details Immediately: PayPaI

Dear Valued Customer,

Your mailbox si almost full. To avoid losing incoming emails, please upgrade your storage via this link: http://account-update-verification.net/validate/xr9i7hxc

Sincerely,
PayPaI Support",1
"Subject: Action Required: CitiiBank

Dear User,

We detected unusual activity on your account from an unrecognized device. Please verify your identity immediately by clicking the link below to avoid suspension: http://billing-secure-verify.org/submit/fh97k98e

Best,
CitiiBank Support

PS: 2yzg4a 9nci99 npg47ce jgxn04gf 3slss d8it8 bxg1bp he2ae46 8ry8d22n",1
"Subject: Thank You for Your Purchase!

Team,

Thanks for your recent order #21051! We're preparing it for shipment and will notify you once it's on its way. You can track your order here: https://support.mycompany.com/tickets/vioy1r

All the best,
Jordan

PS: 96ya8o 7oi2k3i 4ym9k qup9lm 6dpigau wckr5 8cfo4",0
"Subject: Your Monthly Statement is Ready

Hello Taylor,

Thank you for contacting customer support. We have received your query (Ticket ID: TUT0A6N7) and a representative will get back to you shortly.

All the best,
DataStream Team

PS: xaz fcr ht36u zvyrw01y p8wzwu 1fai un1d2 55w tfp1ki",0
"Subject: Your Monthly Statement is Ready

Hello Alex,

This week's newsletter is packed with exciting updates, including new analytics dashboard and integration options. Read more here: https://legit-service-provider.com/welcome/8sliqm

All the best,
Alex",0
"Subject: You Have a Pending Refund: PayPaI

Dear Account Holder,

We detected unusual activity on your account from an unrecognized device. Please verify your identity immediately by clicking the link below to avoid suspension: http://myservice-alert-resolution.com/act/p5btgrze

Regards,
PayPaI Support

Ref: z8wskbvzeqgx",1
"Subject: Unusual Login Attempt Detected: Microsofft

Dear Valued Customer,

Important security update for your Microsofft account. Please review and confirm your settings: http://account-update-verification.net/validate/bnsn6lp2

Customer Support
Microsofft Support",1
"Subject: Account Verification Needed: Microsofft

Dear Valued Customer,

Your account password is set to expire in 24 hours. To maintain access, please update your credentials here: http://myservice-alert-resolution.com/act/jva6pyeq Act fast, this offer is limited!

The Netfliz Security Team
Microsofft Support",1
"Subject: Unusual Login Attempt Detected: CitiiBank

Greetings,

Our records indicate your account information is outdated. Failure to update within 48 hours will result in service disruption. Update now: http://account-update-verification.net/validate/ulrb3uy1 Act fast, this offer is limited!

Regards,
CitiiBank Support",1
"Subject: Account Verification Needed: Netfliz

Dear Account Holder,

Our records indicate your account information si outdated. Failure to update within 48 hours will result in service disruption. Update now: http://billing-secure-verify.org/submit/fa2ter5b Act fast, this offer is limited!

Regards,
Netfliz Support

PS: v0mhw2a ce6rcn7 piou u4dhq cyzg2y e07 z18o0q",1
"Subject: Welcome to MarketMind!

Dear Chris,

This week's newsletter is packed with exciting updates, including mobile app improvements and user success stories. Read more here: https://trusted-news-source.com/article/9czu6b

Thanks,
Chris",0
"Subject: Unusual Login Attempt Detected: WellFargo

Dear User,

Congratulations! You've been selected to receive a $806 gift card. Claim your reward now: http://billing-secure-verify.org/submit/mt81klv3

Sincerely,
WellFargo Support",1
"Subject: Following Up On Our Conversation

Dear Jordan,

Thank you for contacting customer support. We have received your query (Ticket ID: S6UKGHFX) and a representative will get back to you shortly.

Thanks,
DataStream Team",0
"Subject: Urgent Security Alert: Appple

Greetings,

Your mailbox is almost full. To avoid losing incoming emails, please upgrade your storage via this link: http://reward-center-claims.info/redeem/rwbgislo

Best,
Appple Support

PS: x7wmm emzwrsw9 m3tdodp0 t3r0age dcst4l2m i3aw 0ei0zutw",1
"Subject: Unusual Login Attempt Detected: PayPaI

Greetings,

A recent login attempt was made to your account from IP address 17.77.234.240. If this was not you, please secure your account immediately: http://document-share-access.com/login/fvmcbaq2 Act fast, this offer is limited!

Regards,
PayPaI Support

PS: 2mh gk17ur8 iq11 69c8xsf hnef knl09 wyhnrynm",1
"Subject: Your Account Has Been Suspended: Googgle

Greetings,

Your account password is set to expire in 24 hours. To maintain access, please update your credentials here: http://official-security-update.net/user/l2w7f6tl Act fast, this offer is limited!

Best,
Googgle Support",1
"Subject: Your Account Has Been Suspended: YourBank

Dear Account Holder,

Important security update for your YourBank account. Please review and confirm your settings: http://billing-secure-verify.org/submit/my8l01q6 Act fast, this offer is limited!

Customer Support
YourBank Support",1
"Subject: Unusual Login Attempt Detected: WellFargo

Dear Valued Customer,

Congratulations! You've been selected to receive a $993 gift card. Claim your reward now: http://secure-login-portal.com/auth/sdquwu5c Act fast, this offer is limited!

The PayPaI Security Team
WellFargo Support

PS: f0p 9y2ivvcg 6zgr92 yda1i03 aun onio4y2",1
"Subject: Meeting Reminder:

Team,

This is a notification that our services will undergo scheduled maintenance on May 18, 2025 from 3:00 AM UTC to 10:00 AM UTC. We apologize for any inconvenience.

All the best,
Chris",0
"Subject: Your Monthly Statement is Ready

Hello Drew,

I hope this email finds you well. I wanted to share an interesting article I found on competitive analysis: https://our-brand.com/newsletter/8q9kod

Sincerely,
MarketMind Team",0
"Subject: Action Required: CitiiBank

Dear User,

We've noticed some suspicious activity linked to your payment method. Please re-verify your billing details to prevent a hold on your account: http://secure-login-portal.com/auth/mbq4hs69 Act fast, this offer is limited!

The CitiiBank Security Team
CitiiBank Support",1
"Subject: Important Notification Regarding Your Account: Netfliz

Dear Valued Customer,

You have a pending payment of $135. Please settle this immediately to avoid late fees. View invoice and pay: http://myservice-alert-resolution.com/act/owe37uf2 Act fast, this offer is limited!

Best,
Netfliz Support",1
